G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,8 secs,2020-03-06 2:17.49am,2020-03-06 2:17.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,12,0.8,-54,0,0,29,Serial,41.5514689,-95.925393,,1,0
LA,8 secs,2020-03-06 2:15.49am,2020-03-06 2:15.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,13,0.8,-48,0,0,28,Serial,41.5514756,-95.9254131,,0,0
LA,8 secs,2020-03-06 2:13.49am,2020-03-06 2:13.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,27,Serial,41.5514904,-95.9254319,,0,0
LA,7 secs,2020-03-06 2:11.49am,2020-03-06 2:11.42am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,13,0.8,-49,0,0,26,Serial,41.5515105,-95.9254413,,0,0
LA,8 secs,2020-03-06 2:09.49am,2020-03-06 2:09.41am,2,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,15,0.6,-41,0,0,25,Serial,41.5513455,-95.9250483,,12,0
LA,7 secs,2020-03-06 2:07.49am,2020-03-06 2:07.42am,63,Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,13,0.8,-47,0,0,24,Serial,41.5499561,-95.9372604,,39,0
LA,7 secs,2020-03-06 2:05.49am,2020-03-06 2:05.42am,72,1658 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,15,0.6,-61,0,0,23,Serial,41.5506374,-95.9834454,,38,0
LA,7 secs,2020-03-06 2:03.49am,2020-03-06 2:03.42am,64,1410 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-61,0,0,22,Serial,41.5512852,-96.029904,,37,0
LA,8 secs,2020-03-06 2:01.49am,2020-03-06 2:01.41am,72,1238 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,17,0.6,-56,0,0,21,Serial,41.5509258,-96.0738198,,35,0
LA,4 secs,2020-03-06 1:59.44am,2020-03-06 1:59.40am,59,417 Washington St [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-41,0,0,20,Serial,41.5452891,-96.1133247,,22,0
LA,29 secs,2020-03-06 1:58.09am,2020-03-06 1:57.40am,25,1769 Washington St [Us-30/Us-75] Blair NE 68008,+,+,-,-,-,-,-,3,0,17,0.6,-46,0,0,19,Serial,41.5436825,-96.1390444,,19,0
LA,3 secs,2020-03-06 1:55.43am,2020-03-06 1:55.40am,43,1648 S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,16,0.6,-75,0,0,18,Serial,41.5275154,-96.1435304,,7,0
LA,7 secs,2020-03-06 1:53.28am,2020-03-06 1:53.21am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,14,0.8,-75,0,0,17,Serial,41.5223361,-96.143745,,0,0
LA,8 secs,2020-03-06 1:51.23am,2020-03-06 1:51.15am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,17,0.6,-61,0,0,16,Serial,41.5222932,-96.1437342,,0,0
LA,7 secs,2020-03-06 1:49.13am,2020-03-06 1:49.06am,0,2274 S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,16,0.6,-84,0,0,15,Serial,41.5222784,-96.1437302,,0,0
LA,22 secs,2020-03-06 1:47.18am,2020-03-06 1:46.56am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-59,0,0,14,Serial,41.5223066,-96.1437396,,0,0
LA,3 secs,2020-03-06 1:44.48am,2020-03-06 1:44.45am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-60,0,0,13,Serial,41.5223227,-96.1437275,,0,0
LA,3 secs,2020-03-06 1:42.43am,2020-03-06 1:42.40am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,14,0.8,-85,0,0,12,Serial,41.5223307,-96.143749,,0,0
LA,4 secs,2020-03-06 1:40.43am,2020-03-06 1:40.39am,0,S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-63,0,0,11,Serial,41.5223522,-96.1437664,,0,0
LA,4 secs,2020-03-06 1:38.43am,2020-03-06 1:38.39am,2,2274 S Hwy 30 [Us-30] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-80,0,0,10,Serial,41.5223133,-96.1438978,,14,0
LA,9 secs,2020-03-06 1:36.48am,2020-03-06 1:36.39am,64,9236 State Highway 133 [NE-133] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-81,0,0,9,Serial,41.5107141,-96.1457995,,39,0
LA,9 secs,2020-03-06 1:34.48am,2020-03-06 1:34.39am,71,6782 State Highway 133 [NE-133] Blair NE 68008,+,+,-,-,-,-,-,3,0,14,0.8,-44,0,0,8,Serial,41.4762289,-96.1461469,,39,0
LA,8 secs,2020-03-06 1:32.48am,2020-03-06 1:32.40am,71,4468 State Highway 133 [NE-133] Blair NE 68008,+,+,-,-,-,-,-,3,0,14,0.8,-64,0,0,7,Serial,41.4434148,-96.1301502,,39,0
LA,8 secs,2020-03-06 1:30.48am,2020-03-06 1:30.40am,71,2472 State Highway 133 [NE-133] Blair NE 68008,+,+,-,-,-,-,-,3,0,15,0.6,-72,0,0,6,Serial,41.4156901,-96.1032128,,38,0
LA,9 secs,2020-03-06 1:28.48am,2020-03-06 1:28.39am,72,14111 Blair High Rd [NE-133] Omaha NE 68142,+,+,-,-,-,-,-,3,0,15,0.6,-76,0,0,5,Serial,41.3828223,-96.0956824,,38,0
