G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,6 secs,2020-03-06 9:49.52am,2020-03-06 9:49.46am,10,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.8,-71,0,0,2610,Serial,33.6089393,-84.3794374,Moving,1,0
LA,7 secs,2020-03-06 9:49.46am,2020-03-06 9:49.39am,9,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,13,0.8,-71,0,0,2609,Serial,33.6089138,-84.3798491,Started Moving,0,3
LA,"1 min, 6 secs",2020-03-06 9:48.42am,2020-03-06 9:47.36am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,9,1.2,-81,0,0,2608,Serial,33.6088937,-84.3800972,,0,4
LA,4 secs,2020-03-06 9:45.40am,2020-03-06 9:45.36am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,11,1,-81,0,0,2607,Serial,33.6088937,-84.3801106,,0,2
LA,8 secs,2020-03-06 9:45.02am,2020-03-06 9:44.54am,2,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,12,1,-82,0,0,2606,Serial,33.6089084,-84.3800999,Stopped Moving,1,2
LA,8 secs,2020-03-06 9:44.37am,2020-03-06 9:44.29am,10,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,15,0.8,-75,0,0,2605,Serial,33.6090492,-84.3808362,Started Moving,0,1
LA,5 secs,2020-03-06 9:43.40am,2020-03-06 9:43.35am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,12,1,-69,0,0,2604,Serial,33.6093912,-84.3806913,,0,2
LA,6 secs,2020-03-06 9:41.41am,2020-03-06 9:41.35am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,11,1.2,-75,0,0,2603,Serial,33.6093805,-84.3807128,,0,2
LA,6 secs,2020-03-06 9:39.41am,2020-03-06 9:39.35am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-75,0,0,2602,Serial,33.6093805,-84.3807141,,0,2
LA,25 secs,2020-03-06 9:38.00am,2020-03-06 9:37.35am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-76,0,0,2601,Serial,33.6093805,-84.3807141,,0,3
LA,6 secs,2020-03-06 9:35.41am,2020-03-06 9:35.35am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-76,0,0,2600,Serial,33.6093818,-84.3807155,,0,2
LA,7 secs,2020-03-06 9:33.41am,2020-03-06 9:33.34am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-76,0,0,2599,Serial,33.6093805,-84.3807141,,0,2
LA,8 secs,2020-03-06 9:31.42am,2020-03-06 9:31.34am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,10,1.2,-70,0,0,2598,Serial,33.6093818,-84.3807128,,0,2
LA,6 secs,2020-03-06 9:29.41am,2020-03-06 9:29.35am,1,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.8,-71,0,0,2597,Serial,33.6093952,-84.3807342,,1,0
LA,4 secs,2020-03-06 9:29.31am,2020-03-06 9:29.27am,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.8,-77,0,0,2596,Serial,33.6093912,-84.3808268,Stopped Moving,2,1
LA,7 secs,2020-03-06 9:28.51am,2020-03-06 9:28.44am,6,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-73,0,0,2595,Serial,33.6108973,-84.3821062,Started Moving,0,0
LA,4 secs,2020-03-06 9:28.41am,2020-03-06 9:28.37am,1,5286 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.6,-69,0,0,2594,Serial,33.6109442,-84.382125,Stopped Moving,8,1
LA,7 secs,2020-03-06 9:27.41am,2020-03-06 9:27.34am,33,Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.6,-70,0,0,2593,Serial,33.6174432,-84.3833306,Moving,3,0
LA,4 secs,2020-03-06 9:27.11am,2020-03-06 9:27.07am,6,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,15,0.8,-66,0,0,2592,Serial,33.6199202,-84.3829135,Started Moving,0,1
LA,33 secs,2020-03-06 9:26.50am,2020-03-06 9:26.17am,1,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.8,-64,0,0,2591,Serial,33.619931,-84.3828679,Stopped Moving,5,1
LA,"1 min, 2 secs",2020-03-06 9:26.37am,2020-03-06 9:25.35am,36,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.8,-81,0,0,2590,Serial,33.6206981,-84.3775558,Moving,20,3
