G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon",Triggered By,Δ Odo hm,Δ Eng min
LA,4 secs,2020-02-15 5:06.27am,2020-02-15 5:06.23am,72,I-75 [I-75/Ga-401] Sparks GA 31647,+,+,-,-,-,-,-,3,8,14,0.6,-59,0,0,2579,Serial,"31.205075,-83.458175",Moving,40,2
LA,4 secs,2020-02-15 5:04.27am,2020-02-15 5:04.23am,71,I-75 [I-75/Ga-401] Sparks GA 31647,+,+,-,-,-,-,-,3,8,15,0.6,99,0,0,2578,Serial,"31.1697718,-83.4501176",Moving,40,2
LA,4 secs,2020-02-15 5:02.27am,2020-02-15 5:02.23am,72,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,15,0.6,-61,0,0,2577,Serial,"31.1358123,-83.4386807",Moving,39,2
LA,4 secs,2020-02-15 5:00.27am,2020-02-15 5:00.23am,72,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,15,0.6,-54,0,0,2576,Serial,"31.1030532,-83.4225807",Moving,40,2
LA,4 secs,2020-02-15 4:58.27am,2020-02-15 4:58.23am,72,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,15,0.6,-56,0,0,2575,Serial,"31.0705032,-83.405381",Moving,40,2
LA,4 secs,2020-02-15 4:56.27am,2020-02-15 4:56.23am,74,I-75 [I-75/Ga-401] Hahira GA 31632,+,+,-,-,-,-,-,3,8,14,0.6,-55,0,0,2574,Serial,"31.036533,-83.3977931",Moving,39,2
LA,4 secs,2020-02-15 4:54.27am,2020-02-15 4:54.23am,74,I-75 [I-75/Ga-401] Hahira GA 31632,+,+,-,-,-,-,-,3,8,15,0.6,-51,0,0,2573,Serial,"31.001549,-83.3907067",Moving,40,2
LA,4 secs,2020-02-15 4:52.27am,2020-02-15 4:52.23am,75,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,2572,Serial,"30.9670437,-83.3801884",Moving,40,2
LA,4 secs,2020-02-15 4:50.27am,2020-02-15 4:50.23am,72,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,15,0.6,-52,0,0,2571,Serial,"30.9325384,-83.3694917",Moving,37,2
LA,4 secs,2020-02-15 4:48.27am,2020-02-15 4:48.23am,69,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,15,0.6,-79,0,0,2570,Serial,"30.9002942,-83.3592698",Moving,38,2
LA,4 secs,2020-02-15 4:46.27am,2020-02-15 4:46.23am,72,I-75 [I-75/Ga-401] Valdosta GA 31602,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,2569,Serial,"30.8707014,-83.3397782",Moving,40,2
LA,4 secs,2020-02-15 4:44.27am,2020-02-15 4:44.23am,72,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,15,0.6,-31,0,0,2568,Serial,"30.8367433,-83.3270149",Moving,39,2
LA,5 secs,2020-02-15 4:42.27am,2020-02-15 4:42.22am,72,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,13,0.6,-57,0,0,2567,Serial,"30.8051791,-83.3090039",Moving,39,2
LA,23 secs,2020-02-15 4:40.46am,2020-02-15 4:40.23am,72,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,14,0.6,-70,0,0,2566,Serial,"30.7728491,-83.2926237",Moving,30,2
LA,4 secs,2020-02-15 4:38.27am,2020-02-15 4:38.23am,21,3488 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,14,0.6,-50,0,0,2565,Serial,"30.7526131,-83.2730824",Moving,3,0
LA,6 secs,2020-02-15 4:38.02am,2020-02-15 4:37.56am,9,3442 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,5,14,0.6,-59,0,0,2564,Serial,"30.7547254,-83.2721034",Started Moving,2,2
LA,4 secs,2020-02-15 4:36.27am,2020-02-15 4:36.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,13,0.8,-66,0,0,2563,Serial,"30.7547267,-83.2732273",,0,2
LA,4 secs,2020-02-15 4:34.27am,2020-02-15 4:34.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-69,0,0,2562,Serial,"30.7547079,-83.2731522",,0,2
LA,4 secs,2020-02-15 4:32.27am,2020-02-15 4:32.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,2561,Serial,"30.7546919,-83.2731562",,0,2
LA,5 secs,2020-02-15 4:30.27am,2020-02-15 4:30.22am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-68,0,0,2560,Serial,"30.7547455,-83.2731656",,0,2
LA,4 secs,2020-02-15 4:28.27am,2020-02-15 4:28.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,12,0.8,-66,0,0,2559,Serial,"30.7547321,-83.2731629",,0,2
LA,4 secs,2020-02-15 4:26.27am,2020-02-15 4:26.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,2558,Serial,"30.7547066,-83.2731656",,1,2
LA,4 secs,2020-02-15 4:24.27am,2020-02-15 4:24.23am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-67,0,0,2557,Serial,"30.7547026,-83.273187",,0,2
LA,5 secs,2020-02-15 4:22.27am,2020-02-15 4:22.22am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-67,0,0,2556,Serial,"30.7547307,-83.2731428",,0,2
LA,5 secs,2020-02-15 4:20.27am,2020-02-15 4:20.22am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,2555,Serial,"30.7546851,-83.2731884",,0,2
LA,45 secs,2020-02-15 4:19.07am,2020-02-15 4:18.22am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,2554,Serial,"30.7547026,-83.2731884",,1,2
LA,4 secs,2020-02-15 4:16.27am,2020-02-15 4:16.23am,5,3450 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-57,0,0,2553,Serial,"30.7547965,-83.2721436",,1,0
LA,6 secs,2020-02-15 4:16.07am,2020-02-15 4:16.01am,0,3450 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,2,15,0.6,-56,0,0,2552,Serial,"30.7545644,-83.2720015",Stopped Moving,14,2
LA,5 secs,2020-02-15 4:14.27am,2020-02-15 4:14.22am,66,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,15,0.6,-50,0,0,2551,Serial,"30.7427788,-83.2685213",Moving,39,2
LA,5 secs,2020-02-15 4:12.27am,2020-02-15 4:12.22am,74,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,2550,Serial,"30.7110188,-83.2506015",Moving,40,2
LA,5 secs,2020-02-15 4:10.27am,2020-02-15 4:10.22am,71,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,15,0.6,-41,0,0,2549,Serial,"30.6829991,-83.2260472",Moving,39,2
LA,5 secs,2020-02-15 4:08.27am,2020-02-15 4:08.22am,72,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,15,0.6,-51,0,0,2548,Serial,"30.6556553,-83.2004737",Moving,38,2
LA,10 secs,2020-02-15 4:06.32am,2020-02-15 4:06.22am,72,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,2547,Serial,"30.6289807,-83.1754674",Moving,40,2
LA,10 secs,2020-02-15 4:04.32am,2020-02-15 4:04.22am,72,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,13,0.6,-71,0,0,2546,Serial,"30.6110891,-83.1396264",Moving,40,2
LA,10 secs,2020-02-15 4:02.32am,2020-02-15 4:02.22am,72,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,15,0.6,-66,0,0,2545,Serial,"30.5859648,-83.1112554",Moving,39,2
LA,10 secs,2020-02-15 4:00.32am,2020-02-15 4:00.22am,72,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,16,0.6,-68,0,0,2544,Serial,"30.5583743,-83.0850689",Moving,40,2
LA,10 secs,2020-02-15 3:58.32am,2020-02-15 3:58.22am,72,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,16,0.6,-57,0,0,2543,Serial,"30.5265431,-83.0667588",Moving,40,2
LA,10 secs,2020-02-15 3:56.32am,2020-02-15 3:56.22am,74,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,15,0.6,-77,0,0,2542,Serial,"30.4993308,-83.0409547",Moving,40,2
LA,10 secs,2020-02-15 3:54.32am,2020-02-15 3:54.22am,72,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,14,0.6,-48,0,0,2541,Serial,"30.4855188,-83.002988",Moving,39,2
LA,10 secs,2020-02-15 3:52.32am,2020-02-15 3:52.22am,71,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,2540,Serial,"30.4697205,-82.967206",Moving,38,2
LA,10 secs,2020-02-15 3:50.32am,2020-02-15 3:50.22am,69,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,15,0.6,-76,0,0,2539,Serial,"30.4497676,-82.9344173",Moving,38,2
LA,10 secs,2020-02-15 3:48.32am,2020-02-15 3:48.22am,69,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,14,0.6,-67,0,0,2538,Serial,"30.4263519,-82.9058893",Moving,38,2
LA,21 secs,2020-02-15 3:46.43am,2020-02-15 3:46.22am,72,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,14,0.6,-80,0,0,2537,Serial,"30.3986648,-82.8831817",Moving,40,2
LA,10 secs,2020-02-15 3:44.32am,2020-02-15 3:44.22am,74,Sr-93 [I-75] White Springs FL 32096,+,+,-,-,-,-,-,3,8,15,0.6,-81,0,0,2536,Serial,"30.3695843,-82.8589493",Moving,39,2
LA,10 secs,2020-02-15 3:42.32am,2020-02-15 3:42.22am,72,Sr-93 [I-75] Live Oak FL 32060,+,+,-,-,-,-,-,3,8,13,0.8,-74,0,0,2535,Serial,"30.3443273,-82.8309216",Moving,40,2
LA,10 secs,2020-02-15 3:40.32am,2020-02-15 3:40.22am,72,Sr-93 [I-75] White Springs FL 32096,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,2534,Serial,"30.3161869,-82.8057893",Moving,40,2
LA,10 secs,2020-02-15 3:38.32am,2020-02-15 3:38.22am,74,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,15,0.6,-59,0,0,2533,Serial,"30.2907635,-82.7764888",Moving,39,2
LA,10 secs,2020-02-15 3:36.32am,2020-02-15 3:36.22am,72,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,15,0.6,-65,0,0,2532,Serial,"30.2631904,-82.7521947",Moving,40,2
LA,10 secs,2020-02-15 3:34.32am,2020-02-15 3:34.22am,71,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,2531,Serial,"30.2337505,-82.7303159",Moving,39,2
LA,10 secs,2020-02-15 3:32.32am,2020-02-15 3:32.22am,74,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,14,0.6,-76,0,0,2530,Serial,"30.2081864,-82.7028997",Moving,40,2
LA,10 secs,2020-02-15 3:30.32am,2020-02-15 3:30.22am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.6,-56,0,0,2529,Serial,"30.1758202,-82.6864363",Moving,38,2
LA,10 secs,2020-02-15 3:28.32am,2020-02-15 3:28.22am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,14,0.6,-54,0,0,2528,Serial,"30.1440547,-82.6702331",Moving,40,2
LA,11 secs,2020-02-15 3:26.32am,2020-02-15 3:26.21am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.6,-72,0,0,2527,Serial,"30.11171,-82.6522154",Moving,40,2
LA,47 secs,2020-02-15 3:25.09am,2020-02-15 3:24.22am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.6,-63,0,0,2526,Serial,"30.079785,-82.6337993",Moving,39,2
LA,11 secs,2020-02-15 3:22.32am,2020-02-15 3:22.21am,71,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,12,0.8,-73,0,0,2525,Serial,"30.0465135,-82.619817",Moving,37,2
LA,10 secs,2020-02-15 3:20.32am,2020-02-15 3:20.22am,67,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,12,0.8,-76,0,0,2524,Serial,"30.0151464,-82.6074211",Moving,37,2
LA,10 secs,2020-02-15 3:18.32am,2020-02-15 3:18.22am,69,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.8,-75,0,0,2523,Serial,"29.99137,-82.5840055",Moving,38,2
LA,6 secs,2020-02-15 3:16.27am,2020-02-15 3:16.21am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,10,1,-60,0,0,2522,Serial,"29.9588858,-82.5708787",Moving,40,2
LA,10 secs,2020-02-15 3:14.32am,2020-02-15 3:14.22am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,12,0.8,-62,0,0,2521,Serial,"29.9252804,-82.5579666",Moving,39,2
LA,6 secs,2020-02-15 3:12.27am,2020-02-15 3:12.21am,72,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,12,0.8,-60,0,0,2520,Serial,"29.8919807,-82.5454219",Moving,39,2
LA,11 secs,2020-02-15 3:10.32am,2020-02-15 3:10.21am,71,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,14,0.6,-83,0,0,2519,Serial,"29.8572086,-82.5381719",Moving,40,2
LA,6 secs,2020-02-15 3:08.27am,2020-02-15 3:08.21am,71,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,12,0.8,-86,0,0,2518,Serial,"29.8253305,-82.5202239",Moving,40,2
LA,6 secs,2020-02-15 3:06.27am,2020-02-15 3:06.21am,74,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,14,0.6,-71,0,0,2517,Serial,"29.7911498,-82.5150713",Moving,39,2
LA,6 secs,2020-02-15 3:04.27am,2020-02-15 3:04.21am,72,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,13,0.8,-74,0,0,2516,Serial,"29.7587192,-82.4994434",Moving,39,2
LA,6 secs,2020-02-15 3:02.27am,2020-02-15 3:02.21am,64,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,10,1,-75,0,0,2515,Serial,"29.7319574,-82.4741676",Moving,37,2
LA,6 secs,2020-02-15 3:00.27am,2020-02-15 3:00.21am,67,Sr-93 [I-75] Gainesville FL 32653,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,2514,Serial,"29.7016217,-82.4576975",Moving,40,2
LA,6 secs,2020-02-15 2:58.27am,2020-02-15 2:58.21am,74,Sr-93 [I-75] Gainesville FL 32606,+,+,-,-,-,-,-,3,8,13,0.8,-61,0,0,2513,Serial,"29.6742658,-82.4319363",Moving,39,2
LA,10 secs,2020-02-15 2:56.32am,2020-02-15 2:56.22am,72,Sr-93 [I-75] Gainesville FL 32607,+,+,-,-,-,-,-,3,8,13,0.8,-64,0,0,2512,Serial,"29.6462984,-82.407327",Moving,40,2
LA,6 secs,2020-02-15 2:54.27am,2020-02-15 2:54.21am,74,Sr-93 [I-75] Gainesville FL 32608,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,2511,Serial,"29.6160069,-82.3850191",Moving,40,2
LA,29 secs,2020-02-15 2:52.50am,2020-02-15 2:52.21am,72,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,13,0.8,-65,0,0,2510,Serial,"29.5873636,-82.3607759",Moving,40,2
LA,6 secs,2020-02-15 2:50.27am,2020-02-15 2:50.21am,74,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,13,0.8,-82,0,0,2509,Serial,"29.555456,-82.3424148",Moving,39,2
LA,6 secs,2020-02-15 2:48.27am,2020-02-15 2:48.21am,72,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,14,0.6,-69,0,0,2508,Serial,"29.5290403,-82.3152856",Moving,40,2
LA,6 secs,2020-02-15 2:46.27am,2020-02-15 2:46.21am,74,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,14,0.6,-65,0,0,2507,Serial,"29.4982163,-82.2951878",Moving,40,2
LA,6 secs,2020-02-15 2:44.27am,2020-02-15 2:44.21am,74,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,14,0.6,-71,0,0,2506,Serial,"29.4679972,-82.2738281",Moving,40,2
LA,7 secs,2020-02-15 2:42.27am,2020-02-15 2:42.20am,74,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,13,0.8,-75,0,0,2505,Serial,"29.4333002,-82.2635579",Moving,39,2
LA,6 secs,2020-02-15 2:40.27am,2020-02-15 2:40.21am,72,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-63,0,0,2504,Serial,"29.4028464,-82.2444659",Moving,39,2
LA,6 secs,2020-02-15 2:38.27am,2020-02-15 2:38.21am,72,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-67,0,0,2503,Serial,"29.3703554,-82.227914",Moving,40,2
LA,6 secs,2020-02-15 2:36.27am,2020-02-15 2:36.21am,72,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-78,0,0,2502,Serial,"29.3364818,-82.2158387",Moving,40,2
LA,6 secs,2020-02-15 2:34.27am,2020-02-15 2:34.21am,72,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-81,0,0,2501,Serial,"29.3016868,-82.2056222",Moving,40,2
LA,7 secs,2020-02-15 2:32.27am,2020-02-15 2:32.20am,74,Sr-93 [I-75] Ocala FL 34482,+,+,-,-,-,-,-,3,8,13,0.8,-53,0,0,2500,Serial,"29.2677274,-82.1932317",Moving,39,2
LA,7 secs,2020-02-15 2:30.27am,2020-02-15 2:30.20am,74,Sr-93 [I-75] Ocala FL 34482,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,2499,Serial,"29.2326267,-82.188798",Moving,40,2
LA,7 secs,2020-02-15 2:28.27am,2020-02-15 2:28.20am,72,Sr-93 [I-75] Ocala FL 34475,+,+,-,-,-,-,-,3,8,13,0.8,-53,0,0,2498,Serial,"29.1978357,-82.1845212",Moving,40,2
LA,7 secs,2020-02-15 2:26.27am,2020-02-15 2:26.20am,74,Sr-93 [I-75] Ocala FL 34474,+,+,-,-,-,-,-,3,8,13,0.8,-56,0,0,2497,Serial,"29.1621489,-82.1847895",Moving,40,2
LA,7 secs,2020-02-15 2:24.27am,2020-02-15 2:24.20am,72,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,13,0.8,-61,0,0,2496,Serial,"29.1264782,-82.1847023",Moving,39,2
LA,7 secs,2020-02-15 2:22.27am,2020-02-15 2:22.20am,72,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,13,0.8,-49,0,0,2495,Serial,"29.0907485,-82.1848377",Moving,40,2
LA,8 secs,2020-02-15 2:20.28am,2020-02-15 2:20.20am,72,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,13,0.8,-82,0,0,2494,Serial,"29.0579599,-82.171715",Moving,40,2
LA,7 secs,2020-02-15 2:18.27am,2020-02-15 2:18.20am,71,Sr-93 [I-75] Ocala FL 34473,+,+,-,-,-,-,-,3,8,14,0.6,-74,0,0,2493,Serial,"29.0247997,-82.1571775",Moving,40,2
LA,7 secs,2020-02-15 2:16.27am,2020-02-15 2:16.20am,74,Sr-93 [I-75] Summerfield FL 34491,+,+,-,-,-,-,-,3,8,13,0.8,-72,0,0,2492,Serial,"28.9918152,-82.1423757",Moving,40,2
LA,7 secs,2020-02-15 2:14.27am,2020-02-15 2:14.20am,72,Sr-93 [I-75] Oxford FL 34484,+,+,-,-,-,-,-,3,8,13,0.8,-77,0,0,2491,Serial,"28.9599037,-82.1234675",Moving,39,2
LA,7 secs,2020-02-15 2:12.27am,2020-02-15 2:12.20am,74,Sr-93 [I-75] Oxford FL 34484,+,+,-,-,-,-,-,3,8,13,0.8,-72,0,0,2490,Serial,"28.926824,-82.1118937",Moving,39,2
LA,7 secs,2020-02-15 2:10.27am,2020-02-15 2:10.20am,69,Sr-93 [I-75] Wildwood FL 34785,+,+,-,-,-,-,-,3,8,13,0.8,-55,0,0,2489,Serial,"28.8935659,-82.0997675",Moving,38,2
LA,7 secs,2020-02-15 2:08.27am,2020-02-15 2:08.20am,66,Sr-93 [I-75] Wildwood FL 34785,+,+,-,-,-,-,-,3,8,11,0.8,-55,0,0,2488,Serial,"28.8616128,-82.0904065",Moving,38,2
LA,7 secs,2020-02-15 2:06.27am,2020-02-15 2:06.20am,72,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,13,0.8,-61,0,0,2487,Serial,"28.8270646,-82.0895469",Moving,40,2
LA,7 secs,2020-02-15 2:04.27am,2020-02-15 2:04.20am,72,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,13,0.8,-67,0,0,2486,Serial,"28.7910787,-82.0874454",Moving,40,2
LA,7 secs,2020-02-15 2:02.27am,2020-02-15 2:02.20am,72,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,13,0.8,-55,0,0,2485,Serial,"28.758742,-82.0975707",Moving,39,2
LA,7 secs,2020-02-15 2:00.27am,2020-02-15 2:00.20am,72,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-79,0,0,2484,Serial,"28.7266064,-82.1141964",Moving,40,2
LA,33 secs,2020-02-15 1:58.53am,2020-02-15 1:58.20am,72,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-57,0,0,2483,Serial,"28.6934476,-82.1290344",Moving,40,2
LA,7 secs,2020-02-15 1:56.27am,2020-02-15 1:56.20am,72,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-56,0,0,2482,Serial,"28.6617064,-82.1473981",Moving,40,2
LA,7 secs,2020-02-15 1:54.27am,2020-02-15 1:54.20am,71,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,12,0.8,-67,0,0,2481,Serial,"28.6313733,-82.1692836",Moving,38,2
LA,6 secs,2020-02-15 1:52.26am,2020-02-15 1:52.20am,66,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-65,0,0,2480,Serial,"28.6084551,-82.1979873",Moving,36,2
LA,6 secs,2020-02-15 1:50.26am,2020-02-15 1:50.20am,66,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,14,0.8,-79,0,0,2479,Serial,"28.580701,-82.2164878",Moving,37,2
LA,7 secs,2020-02-15 1:48.27am,2020-02-15 1:48.20am,69,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,13,0.8,-73,0,0,2478,Serial,"28.5548445,-82.2369209",Moving,37,2
LA,7 secs,2020-02-15 1:46.27am,2020-02-15 1:46.20am,66,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,15,0.6,-54,0,0,2477,Serial,"28.5210835,-82.2370402",Moving,39,2
LA,7 secs,2020-02-15 1:44.26am,2020-02-15 1:44.19am,71,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,15,0.6,-42,0,0,2476,Serial,"28.4884585,-82.2484222",Moving,38,2
LA,4 secs,2020-02-15 1:42.24am,2020-02-15 1:42.20am,72,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,14,0.8,-61,0,0,2475,Serial,"28.4646592,-82.2739246",Moving,39,2
LA,7 secs,2020-02-15 1:40.27am,2020-02-15 1:40.20am,74,Sr-93 [I-75] Dade City FL 33523,+,+,-,-,-,-,-,3,8,14,0.6,-64,0,0,2474,Serial,"28.4308848,-82.2810446",Moving,40,2
LA,6 secs,2020-02-15 1:38.26am,2020-02-15 1:38.20am,74,Sr-93 [I-75] Dade City FL 33523,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,2473,Serial,"28.4044879,-82.3057853",Moving,39,2
LA,7 secs,2020-02-15 1:36.27am,2020-02-15 1:36.20am,74,Sr-93 [I-75] Dade City FL 33525,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,2472,Serial,"28.3749608,-82.3193961",Moving,40,2
LA,6 secs,2020-02-15 1:34.26am,2020-02-15 1:34.20am,72,Sr-93 [I-75] San Antonio FL 33576,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,2471,Serial,"28.3395502,-82.3233175",Moving,40,2
LA,6 secs,2020-02-15 1:32.26am,2020-02-15 1:32.20am,72,Sr-93 [I-75] San Antonio FL 33576,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,2470,Serial,"28.3039171,-82.3247981",Moving,40,2
LA,6 secs,2020-02-15 1:30.26am,2020-02-15 1:30.20am,72,Sr-93 [I-75] Wesley Chapel FL 33544,+,+,-,-,-,-,-,3,8,15,0.6,-60,0,0,2469,Serial,"28.2687037,-82.3287906",Moving,39,2
LA,6 secs,2020-02-15 1:28.26am,2020-02-15 1:28.20am,74,Sr-93 [I-75] Wesley Chapel FL 33544,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,2468,Serial,"28.2398351,-82.3520909",Moving,40,2
LA,13 secs,2020-02-15 1:26.33am,2020-02-15 1:26.20am,72,Sr-93 [I-75] Lutz FL 33559,+,+,-,-,-,-,-,3,8,14,0.6,-70,0,0,2467,Serial,"28.2102637,-82.3743452",Moving,40,2
LA,6 secs,2020-02-15 1:24.26am,2020-02-15 1:24.20am,72,Sr-93 [I-75] Lutz FL 33559,+,+,-,-,-,-,-,3,8,13,0.8,-47,0,0,2466,Serial,"28.1778439,-82.390932",Moving,39,2
LA,6 secs,2020-02-15 1:22.26am,2020-02-15 1:22.20am,74,Sr-93a [I-75] Tampa FL 33647,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,2465,Serial,"28.1451907,-82.3839261",Moving,40,2
